Name,Anime_url,Positive_ratio,Total_reviews
Tetsuwan Atom: Chikyuu Saigo no Hi,https://myanimelist.net/anime/17961/Tetsuwan_Atom__Chikyuu_Saigo_no_Hi,0.0,0
The Peak,https://myanimelist.net/anime/40570/The_Peak,0.0,0
The Siamese: First Mission,https://myanimelist.net/anime/15399/The_Siamese__First_Mission,0.0,0
Transformers Zone,https://myanimelist.net/anime/6038/Transformers_Zone,55.78370727117393,3
Uchuusen Sagittarius Pilot,https://myanimelist.net/anime/26447/Uchuusen_Sagittarius_Pilot,0.0,0
Ulysses 31 Pilot,https://myanimelist.net/anime/10701/Ulysses_31_Pilot,0.0,1
VS Knight Lamune & 40 Fresh,https://myanimelist.net/anime/1411/VS_Knight_Lamune___40_Fresh,30.364642176478675,2
Yamiyo no Jidaigeki,https://myanimelist.net/anime/23765/Yamiyo_no_Jidaigeki,0.0,0
Zdravstvuite!,https://myanimelist.net/anime/49182/Zdravstvuite,0.0,0
Zeonic Front: Kidou Senshi Gundam 0079 - Zeon no Hifun,https://myanimelist.net/anime/20667/Zeonic_Front__Kidou_Senshi_Gundam_0079_-_Zeon_no_Hifun,0.0,0
Alice Gear Aegis Expansion,https://myanimelist.net/anime/50871/Alice_Gear_Aegis_Expansion,38.14154731251344,4
"Animegataris: Yuku Toshi, Kuru Toshi",https://myanimelist.net/anime/37037/Animegataris__Yuku_Toshi_Kuru_Toshi,39.80806912221144,1
Top wo Nerae! Gunbuster Specials,https://myanimelist.net/anime/7248/Top_wo_Nerae_Gunbuster_Specials,0.0,0
Anisama,https://myanimelist.net/anime/36228/Anisama,0.0,0
Tsunagaru,https://myanimelist.net/anime/39854/Tsunagaru,0.0,0
Uchuu Senkan Yamato Pilot Film,https://myanimelist.net/anime/37082/Uchuu_Senkan_Yamato_Pilot_Film,0.0,0
W'z: Hand Shakers with W'z,https://myanimelist.net/anime/38667/Wz__Hand_Shakers_with_Wz,0.0,0
Wagahai wa Neko de Aru,https://myanimelist.net/anime/20145/Wagahai_wa_Neko_de_Aru,0.0,0
"Wake Up, Girl Zoo! Miyagi PR de Go!",https://myanimelist.net/anime/33105/Wake_Up_Girl_Zoo_Miyagi_PR_de_Go,0.0,0
Yoshino no Hime,https://myanimelist.net/anime/4660/Yoshino_no_Hime,55.501774963329886,1
Animation!,https://myanimelist.net/anime/7939/Animation,0.0,0
Ankoku Cat,https://myanimelist.net/anime/6721/Ankoku_Cat,51.74368847043879,5
Aquarion Logos,https://myanimelist.net/anime/30382/Aquarion_Logos,34.836232374539776,19
Asari-chan: Ai no Marchen Shoujo,https://myanimelist.net/anime/6630/Asari-chan__Ai_no_Marchen_Shoujo,0.0,0
Bakugan: Evolutions,https://myanimelist.net/anime/51263/Bakugan__Evolutions,0.0,0
Bloody Bunny,https://myanimelist.net/anime/24793/Bloody_Bunny,0.0,0
Build Divide: Code White Recap,https://myanimelist.net/anime/51778/Build_Divide__Code_White_Recap,0.0,0
Battery,https://myanimelist.net/anime/32947/Battery,33.6550621048608,25
Chogattai Majutsu Robot Ginguiser,https://myanimelist.net/anime/8375/Chogattai_Majutsu_Robot_Ginguiser,0.0,0
Chokkyuu Hyoudai Robot Anime: Straight Title,https://myanimelist.net/anime/17127/Chokkyuu_Hyoudai_Robot_Anime__Straight_Title,65.86094569979835,2
Code Geass: Hangyaku no Lelouch R2 Omake Flash,https://myanimelist.net/anime/9591/Code_Geass__Hangyaku_no_Lelouch_R2_Omake_Flash,27.047135868860085,5
Cynical Hysterie Hour: Utakata no Uta,https://myanimelist.net/anime/6762/Cynical_Hysterie_Hour__Utakata_no_Uta,0.0,0
Denshinbashira no Okaasan,https://myanimelist.net/anime/10375/Denshinbashira_no_Okaasan,0.0,0
Din Dong,https://myanimelist.net/anime/9869/Din_Dong,0.0,0
Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,https://myanimelist.net/anime/34878/Dr_Slump__Arale-chan_-_Penguin_Mura_no_Shouboutai,0.0,0
Dr. Slump: Arale-chan no Koutsuu Anzen,https://myanimelist.net/anime/30420/Dr_Slump__Arale-chan_no_Koutsuu_Anzen,0.0,0
Duel Masters VS,https://myanimelist.net/anime/23409/Duel_Masters_VS,0.0,0
Elite Banana Banao,https://myanimelist.net/anime/33986/Elite_Banana_Banao,0.0,0
God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,https://myanimelist.net/anime/37663/God_Eater_Reso_Nantoka_Gekijou__Nagerareta_Shokupan,0.0,0
Hanako,https://myanimelist.net/anime/50740/Hanako,56.042152691114026,5
Hello Kitty no Sanbiki no Kobuta,https://myanimelist.net/anime/22483/Hello_Kitty_no_Sanbiki_no_Kobuta,0.0,0
Hero Beta,https://myanimelist.net/anime/49798/Hero_Beta,0.0,0
Himitsukessha Taka no Tsume Countdown,https://myanimelist.net/anime/7175/Himitsukessha_Taka_no_Tsume_Countdown,0.0,0
"HoneyWorks 10th Anniversary ""LIP×LIP FILM×LIVE"" Mini Anime",https://myanimelist.net/anime/52486/HoneyWorks_10th_Anniversary_LIP×LIP_FILM×LIVE_Mini_Anime,0.0,0
Ahiru no Ko,https://myanimelist.net/anime/35410/Ahiru_no_Ko,0.0,0
Backkom Mission Impossible,https://myanimelist.net/anime/26013/Backkom_Mission_Impossible,0.0,0
Asako Get You!!,https://myanimelist.net/anime/16319/Asako_Get_You,39.933592235252654,1
Baraou no Souretsu Recap,https://myanimelist.net/anime/51534/Baraou_no_Souretsu_Recap,0.0,0
Bernard-jou Iwaku.: Ofuro Dokusho,https://myanimelist.net/anime/37000/Bernard-jou_Iwaku__Ofuro_Dokusho,0.0,0
Boyfriend,https://myanimelist.net/anime/10435/Boyfriend,0.0,0
Blue Reflection Ray!,https://myanimelist.net/anime/48610/Blue_Reflection_Ray,87.6053107399448,1
Chikara to Onna no Yo no Naka,https://myanimelist.net/anime/7354/Chikara_to_Onna_no_Yo_no_Naka,0.0,0
Chizu no Nai Bouken,https://myanimelist.net/anime/35610/Chizu_no_Nai_Bouken,0.0,0
Diabolik Lovers OVA,https://myanimelist.net/anime/27417/Diabolik_Lovers_OVA,36.369336125535874,5
Dibetagurashi: Ahiru no Seikatsu,https://myanimelist.net/anime/17733/Dibetagurashi__Ahiru_no_Seikatsu,64.12090211963393,1
Digimon Adventure 3D: Digimon Grand Prix!,https://myanimelist.net/anime/8490/Digimon_Adventure_3D__Digimon_Grand_Prix,100.0,1
Ensemble Girls!!,https://myanimelist.net/anime/38096/Ensemble_Girls,0.0,0
Hello Kitty no Happy! Kasou Taikai,https://myanimelist.net/anime/18031/Hello_Kitty_no_Happy_Kasou_Taikai,0.0,0
Hello Kitty no Papa Nante Daikirai,https://myanimelist.net/anime/17957/Hello_Kitty_no_Papa_Nante_Daikirai,0.0,0
Hoshizora Kiseki,https://myanimelist.net/anime/1220/Hoshizora_Kiseki,69.64407975152703,4
Henkei Shoujo,https://myanimelist.net/anime/35286/Henkei_Shoujo,58.95338016798497,25
Inzai Aru Aru Monogatari,https://myanimelist.net/anime/49806/Inzai_Aru_Aru_Monogatari,0.0,0
Idol Jihen,https://myanimelist.net/anime/34028/Idol_Jihen,46.640917409757016,14
Bakumatsu,https://myanimelist.net/anime/37584/Bakumatsu,64.33745748488509,4
Bakumatsu Crisis,https://myanimelist.net/anime/38860/Bakumatsu_Crisis,23.81514806955793,3
Bijutsu Kyouiku,https://myanimelist.net/anime/40728/Bijutsu_Kyouiku,0.0,0
Big Order,https://myanimelist.net/anime/30137/Big_Order,33.44214672591386,8
Cyclops Shoujo Saipuu,https://myanimelist.net/anime/17397/Cyclops_Shoujo_Saipuu,34.408560864172294,8
Dennou Sentai Voogie's★Angel: Forever and Ever,https://myanimelist.net/anime/17131/Dennou_Sentai_Voogies★Angel__Forever_and_Ever,0.0,0
Duel Masters Movie 1: Yami no Shiro no Maryuuou,https://myanimelist.net/anime/3669/Duel_Masters_Movie_1__Yami_no_Shiro_no_Maryuuou,0.0,0
Feed,https://myanimelist.net/anime/40499/Feed,0.0,0
Futatsu no Sekai,https://myanimelist.net/anime/35408/Futatsu_no_Sekai,0.0,0
Ghibli ga Ippai Special Short Short,https://myanimelist.net/anime/24975/Ghibli_ga_Ippai_Special_Short_Short,0.0,0
Hito no Kita Tooku Nagai Michi,https://myanimelist.net/anime/30072/Hito_no_Kita_Tooku_Nagai_Michi,0.0,0
Happy Bogeys,https://myanimelist.net/anime/30861/Happy_Bogeys,100.0,1
Hoshi no Umi no Amuri,https://myanimelist.net/anime/3390/Hoshi_no_Umi_no_Amuri,51.65512114378923,5
Justeen,https://myanimelist.net/anime/11767/Justeen,0.0,0
Iya na Kao sare nagara Opantsu Misete Moraitai,https://myanimelist.net/anime/37021/Iya_na_Kao_sare_nagara_Opantsu_Misete_Moraitai,50.786819598191705,50
Kamigami no Ki: Xmas Special,https://myanimelist.net/anime/35007/Kamigami_no_Ki__Xmas_Special,0.0,0
Kkoma Bus Tayo,https://myanimelist.net/anime/38070/Kkoma_Bus_Tayo,0.0,0
Kiki to Lala no Ohimesama ni Naritai,https://myanimelist.net/anime/17485/Kiki_to_Lala_no_Ohimesama_ni_Naritai,31.400130581209076,1
Kobutori,https://myanimelist.net/anime/22511/Kobutori,0.0,0
Lemon Angel (1988),https://myanimelist.net/anime/3259/Lemon_Angel_1988,0.0,0
Marin to Yamato: Fushigi na Nichiyoubi,https://myanimelist.net/anime/5987/Marin_to_Yamato__Fushigi_na_Nichiyoubi,0.0,0
Metamon to! Wooper to Katazuke,https://myanimelist.net/anime/51150/Metamon_to_Wooper_to_Katazuke,0.0,0
Offside,https://myanimelist.net/anime/31575/Offside,0.0,0
Ooi no Teiou,https://myanimelist.net/anime/39566/Ooi_no_Teiou,0.0,0
Oshare Majo Love and Berry: Shiawase no Mahou,https://myanimelist.net/anime/3362/Oshare_Majo_Love_and_Berry__Shiawase_no_Mahou,0.0,0
Penetrate Blue,https://myanimelist.net/anime/56059/Penetrate_Blue,0.0,0
Pony Metal U-GAIM Promotion Film,https://myanimelist.net/anime/19279/Pony_Metal_U-GAIM_Promotion_Film,0.0,0
Pokemon ASMR,https://myanimelist.net/anime/52576/Pokemon_ASMR,44.499210268582814,1
Ra/Radio Noise*Planet,https://myanimelist.net/anime/12135/Ra_Radio_NoisePlanet,0.0,0
Pugyuru,https://myanimelist.net/anime/786/Pugyuru,38.53852737784957,1
Robot Girls Neo,https://myanimelist.net/anime/37562/Robot_Girls_Neo,0.0,0
Rifle Is Beautiful: Zenkoku Taikai Is Mokuzen,https://myanimelist.net/anime/40769/Rifle_Is_Beautiful__Zenkoku_Taikai_Is_Mokuzen,58.16120655999066,1
Schoolgirl Strikers: Animation Channel,https://myanimelist.net/anime/34289/Schoolgirl_Strikers__Animation_Channel,35.67448689702747,11
Katarina Nounai Kaigi,https://myanimelist.net/anime/41399/Katarina_Nounai_Kaigi,0.0,0
Kerokero Keroppi no Ganbare! Keroppooz,https://myanimelist.net/anime/22605/Kerokero_Keroppi_no_Ganbare_Keroppooz,0.0,0
Kokoro Toshokan: Communication Clips,https://myanimelist.net/anime/5472/Kokoro_Toshokan__Communication_Clips,0.0,0
Mang Huang Ji,https://myanimelist.net/anime/37186/Mang_Huang_Ji,49.06217262179803,2
Marvel Future Avengers,https://myanimelist.net/anime/34975/Marvel_Future_Avengers,46.00291055574456,2
Mighty Orbots,https://myanimelist.net/anime/8130/Mighty_Orbots,0.0,0
Refrain Blue,https://myanimelist.net/anime/676/Refrain_Blue,46.80571061792485,2
Samurai Gun Special,https://myanimelist.net/anime/22031/Samurai_Gun_Special,0.0,0
SD Gundam Gaiden,https://myanimelist.net/anime/1939/SD_Gundam_Gaiden,61.53662970361948,1
Scarlet Nexus,https://myanimelist.net/anime/48492/Scarlet_Nexus,29.63899596349504,26
Sekiei Ayakashi Mangatan,https://myanimelist.net/anime/12907/Sekiei_Ayakashi_Mangatan,49.50401447952561,4
Shiba Inuko-san,https://myanimelist.net/anime/13141/Shiba_Inuko-san,62.28824624671292,5
Shinkalion: Change the World,https://myanimelist.net/anime/57798/Shinkalion__Change_the_World,0.0,0
Sore Ike! Anpanman: Niji no Pyramid,https://myanimelist.net/anime/9446/Sore_Ike_Anpanman__Niji_no_Pyramid,0.0,0
Soutai Sekai,https://myanimelist.net/anime/35255/Soutai_Sekai,50.80063604592416,3
Suteneko Tora-chan,https://myanimelist.net/anime/5662/Suteneko_Tora-chan,56.79740976920652,3
Tokyo Cosmo,https://myanimelist.net/anime/38290/Tokyo_Cosmo,0.0,0
THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,https://myanimelist.net/anime/37124/THE_iDOLMSTER_Cinderella_Girls__Starlight_Stage_-_Shinshun_Happy_New_Year_Campaign,0.0,0
Sore dake ga Neck,https://myanimelist.net/anime/42883/Sore_dake_ga_Neck,79.73449452340476,6
Umi no Mizu wa Naze Karai,https://myanimelist.net/anime/6835/Umi_no_Mizu_wa_Naze_Karai,0.0,0
Weaving,https://myanimelist.net/anime/36574/Weaving,0.0,0
Yami Shibai: Furuido,https://myanimelist.net/anime/50046/Yami_Shibai__Furuido,38.6971664467582,1
Youseiki Suikoden,https://myanimelist.net/anime/1766/Youseiki_Suikoden,58.71091433846975,4
91 Daze,https://myanimelist.net/anime/36756/91_Daze,34.744664825977225,4
Andromeda Stories,https://myanimelist.net/anime/3675/Andromeda_Stories,35.26759750163107,2
Bakugan: Legends,https://myanimelist.net/anime/54637/Bakugan__Legends,0.0,0
Aoi Sekai no Chuushin de,https://myanimelist.net/anime/15133/Aoi_Sekai_no_Chuushin_de,28.90382845045741,14
Channel 5.5 3rd Season,https://myanimelist.net/anime/29823/Channel_55_3rd_Season,0.0,0
Bara no Hana to Joe,https://myanimelist.net/anime/9279/Bara_no_Hana_to_Joe,50.165297879848325,2
Chouon Senshi Borgman: Lovers Rain,https://myanimelist.net/anime/3763/Chouon_Senshi_Borgman__Lovers_Rain,0.0,0
Fushigi na Elevator,https://myanimelist.net/anime/8218/Fushigi_na_Elevator,0.0,0
Cosplay Complex: Extra Identification,https://myanimelist.net/anime/983/Cosplay_Complex__Extra_Identification,33.916404869588035,1
Genji,https://myanimelist.net/anime/8233/Genji,0.0,0
Gang-aji Ttong,https://myanimelist.net/anime/4147/Gang-aji_Ttong,69.70928210960228,5
Ginga Hyouryuu Vifam Recaps,https://myanimelist.net/anime/9387/Ginga_Hyouryuu_Vifam_Recaps,0.0,0
Hipira-kun Special,https://myanimelist.net/anime/22985/Hipira-kun_Special,0.0,0
Hunter,https://myanimelist.net/anime/48960/Hunter,0.0,0
It's My Life,https://myanimelist.net/anime/37286/Its_My_Life,63.48724245328052,1
Je Bul Chal-ssi Iyagi,https://myanimelist.net/anime/8081/Je_Bul_Chal-ssi_Iyagi,61.091317777976535,2
Ansoku no Basho,https://myanimelist.net/anime/48312/Ansoku_no_Basho,0.0,0
Bab Mook Ja,https://myanimelist.net/anime/30053/Bab_Mook_Ja,64.77116147775779,1
Babel Nisei (2001),https://myanimelist.net/anime/1664/Babel_Nisei_2001,16.849972910542366,3
Bakuhatsu Gorou,https://myanimelist.net/anime/9284/Bakuhatsu_Gorou,0.0,0
"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",https://myanimelist.net/anime/16936/Boku_no_Imouto_wa_Osaka_Okan__Haishin_Gentei_Osaka_Okan,0.0,0
Deimos no Hanayome: Ran no Kumikyoku,https://myanimelist.net/anime/5918/Deimos_no_Hanayome__Ran_no_Kumikyoku,33.968531378941506,8
Engimon,https://myanimelist.net/anime/35681/Engimon,0.0,0
Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 2nd Season,https://myanimelist.net/anime/50290/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita_2nd_Season,0.0,0
Gall Force: New Era,https://myanimelist.net/anime/2065/Gall_Force__New_Era,43.83193253948421,1
Goulart Knights: Evoked the Beginning Black,https://myanimelist.net/anime/6787/Goulart_Knights__Evoked_the_Beginning_Black,32.82817588828508,5
Hadashi Neko,https://myanimelist.net/anime/30046/Hadashi_Neko,0.0,0
Fuuun Ishin Dai☆Shogun,https://myanimelist.net/anime/21821/Fuuun_Ishin_Dai☆Shogun,33.729626134888214,48
Hello Kitty no Kaguya-hime,https://myanimelist.net/anime/22497/Hello_Kitty_no_Kaguya-hime,0.0,0
Hello Kitty no Kaguya-hime (2001),https://myanimelist.net/anime/42501/Hello_Kitty_no_Kaguya-hime_2001,0.0,0
Himalaya no Hikari no Oukoku,https://myanimelist.net/anime/22327/Himalaya_no_Hikari_no_Oukoku,0.0,0
Hyoutan Suzume,https://myanimelist.net/anime/16007/Hyoutan_Suzume,0.0,0
Joleobban,https://myanimelist.net/anime/36021/Joleobban,0.0,0
Kaibutsu Gakushou,https://myanimelist.net/anime/34851/Kaibutsu_Gakushou,0.0,0
Isekai Shoukan wa Nidome desu,https://myanimelist.net/anime/50220/Isekai_Shoukan_wa_Nidome_desu,27.646348613265307,46
Kasa Jizou,https://myanimelist.net/anime/32623/Kasa_Jizou,0.0,0
Karasu Tengu Kabuto: Ougon no Me no Kemono,https://myanimelist.net/anime/3726/Karasu_Tengu_Kabuto__Ougon_no_Me_no_Kemono,33.99370177884863,1
Kikansha Yaemon: D51 no Daibouken,https://myanimelist.net/anime/8494/Kikansha_Yaemon__D51_no_Daibouken,0.0,0
Kikou Sennyo Rouran,https://myanimelist.net/anime/1947/Kikou_Sennyo_Rouran,63.39765503019479,1
Kikumana,https://myanimelist.net/anime/4460/Kikumana,53.91266674863334,5
Kimi ga Nozomu Eien: Ayu Mayu Gekijou Prologue,https://myanimelist.net/anime/58139/Kimi_ga_Nozomu_Eien__Ayu_Mayu_Gekijou_Prologue,0.0,0
Kumo to Tulip,https://myanimelist.net/anime/3990/Kumo_to_Tulip,28.889846213170063,2
Lemon Angel (1988/II),https://myanimelist.net/anime/3264/Lemon_Angel_1988_II,0.0,0
Boushoku no Berserk Mini,https://myanimelist.net/anime/56758/Boushoku_no_Berserk_Mini,0.0,0
Meisou! Underworld,https://myanimelist.net/anime/23837/Meisou_Underworld,44.95008587221536,1
Candy Caries,https://myanimelist.net/anime/49978/Candy_Caries,0.0,0
Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,https://myanimelist.net/anime/32410/Dimension_W__W_no_Tobira_Online_-_Rose_no_Onayami_Soudanshitsu,0.0,0
Duel Masters King,https://myanimelist.net/anime/41529/Duel_Masters_King,0.0,0
Grand Marche no Meikyuu,https://myanimelist.net/anime/36641/Grand_Marche_no_Meikyuu,0.0,0
H'or Cafe,https://myanimelist.net/anime/39182/Hor_Cafe,0.0,0
Hana no Zundamaru,https://myanimelist.net/anime/20873/Hana_no_Zundamaru,0.0,0
Hacka Doll,https://myanimelist.net/anime/25943/Hacka_Doll,0.0,0
Himote House: Dai Panic! Minna de Gokiburi Taiji,https://myanimelist.net/anime/39722/Himote_House__Dai_Panic_Minna_de_Gokiburi_Taiji,0.0,0
Hisui Kobanashi,https://myanimelist.net/anime/51871/Hisui_Kobanashi,0.0,0
Hoshi to Tsubasa no Paradox,https://myanimelist.net/anime/37242/Hoshi_to_Tsubasa_no_Paradox,0.0,0
Hot Minute: Gudetama,https://myanimelist.net/anime/32349/Hot_Minute__Gudetama,0.0,0
Hyouga Senshi Gaislugger,https://myanimelist.net/anime/9781/Hyouga_Senshi_Gaislugger,0.0,0
Ikiteirutte Subarashii!,https://myanimelist.net/anime/29814/Ikiteirutte_Subarashii,0.0,0
Kamiusagi Rope x Panasonic Collaboration,https://myanimelist.net/anime/13827/Kamiusagi_Rope_x_Panasonic_Collaboration,0.0,0
Hyakuren no Haou to Seiyaku no Valkyria,https://myanimelist.net/anime/37446/Hyakuren_no_Haou_to_Seiyaku_no_Valkyria,30.888290881654218,72
Kizuna (ONA),https://myanimelist.net/anime/34120/Kizuna_ONA,0.0,0
Kiss wa Hitomi ni Shite,https://myanimelist.net/anime/2092/Kiss_wa_Hitomi_ni_Shite,46.502856229320685,3
Lao Fu Zi: Xiao Shui Hu Chuan Qi,https://myanimelist.net/anime/30099/Lao_Fu_Zi__Xiao_Shui_Hu_Chuan_Qi,0.0,0
Koi-ken!: Watashitachi Anime ni Nacchatta!,https://myanimelist.net/anime/12237/Koi-ken__Watashitachi_Anime_ni_Nacchatta,53.00744334831031,3
Matsubara-kun,https://myanimelist.net/anime/30781/Matsubara-kun,0.0,0
Marvel Future Avengers 2nd Season,https://myanimelist.net/anime/37151/Marvel_Future_Avengers_2nd_Season,22.23689166009933,1
Nakedyouth,https://myanimelist.net/anime/5085/Nakedyouth,69.59138917967107,6
Nenga no Kizuna,https://myanimelist.net/anime/28665/Nenga_no_Kizuna,0.0,0
Pikachu no Asa no Nikka,https://myanimelist.net/anime/51883/Pikachu_no_Asa_no_Nikka,0.0,0
Rail Romanesque 2,https://myanimelist.net/anime/44583/Rail_Romanesque_2,0.0,0
RErideD: Tokigoe no Derrida,https://myanimelist.net/anime/35835/RErideD__Tokigoe_no_Derrida,36.26800934958046,23
Saa Ikou! Tamagotchi,https://myanimelist.net/anime/6798/Saa_Ikou_Tamagotchi,0.0,0
Sekaikei Sekai Ron,https://myanimelist.net/anime/12133/Sekaikei_Sekai_Ron,0.0,0
Seoul-yeok,https://myanimelist.net/anime/34048/Seoul-yeok,43.38980758130403,10
Kaze no Matasaburou,https://myanimelist.net/anime/12141/Kaze_no_Matasaburou,56.6079947813106,1
Ki de Tsukurou,https://myanimelist.net/anime/36584/Ki_de_Tsukurou,0.0,0
Kidou Senshi Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,https://myanimelist.net/anime/32898/Kidou_Senshi_Gundam_0083__Stardust_Memory_Picture_Drama_-_Uchuu_no_Kagerou_2,0.0,0
Kiki to Lala no Hoshi no Dance Shoes,https://myanimelist.net/anime/17981/Kiki_to_Lala_no_Hoshi_no_Dance_Shoes,0.0,0
Kizuna no Allele Season 2,https://myanimelist.net/anime/55775/Kizuna_no_Allele_Season_2,31.8108768413238,3
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),https://myanimelist.net/anime/27519/Konna_Watashitachi_ga_Nariyuki_de_Heroine_ni_Natta_Kekka_www_TV,0.0,0
Kuroi Ame ni Utarete,https://myanimelist.net/anime/19135/Kuroi_Ame_ni_Utarete,29.69696702235673,3
Misute♡naide Daisy,https://myanimelist.net/anime/1936/Misute♡naide_Daisy,34.206925233173145,170
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,https://myanimelist.net/anime/37934/Mahou_Shoujo_Lyrical_Nanoha_StrikerS_Picture_Drama,0.0,0
Mashiro no Oto Mini,https://myanimelist.net/anime/46119/Mashiro_no_Oto_Mini,0.0,0
Mahoutsukai Tai! vs. Shamanic Princess,https://myanimelist.net/anime/5466/Mahoutsukai_Tai_vs_Shamanic_Princess,55.48078345947379,1
Mizu no Tane,https://myanimelist.net/anime/4096/Mizu_no_Tane,0.0,0
Neko no Sakusen,https://myanimelist.net/anime/29501/Neko_no_Sakusen,0.0,0
"Ore, Tsushima x Na Mo Naki Nezumi",https://myanimelist.net/anime/51299/Ore_Tsushima_x_Na_Mo_Naki_Nezumi,0.0,0
One Room: Second Season Special,https://myanimelist.net/anime/38789/One_Room__Second_Season_Special,58.23605408779372,1
Platonic Chain,https://myanimelist.net/anime/611/Platonic_Chain,43.554219441944646,7
"Right Places: Sono Toki, Boku no Irubeki Basho",https://myanimelist.net/anime/39018/Right_Places__Sono_Toki_Boku_no_Irubeki_Basho,62.67374768039308,1
SD Gundam World: Sangoku Souketsuden,https://myanimelist.net/anime/38715/SD_Gundam_World__Sangoku_Souketsuden,0.0,0
Romantica Clock,https://myanimelist.net/anime/21771/Romantica_Clock,38.25503670720992,3
Jewelpet: Attack Chance!?,https://myanimelist.net/anime/32707/Jewelpet__Attack_Chance,49.93997497965002,1
Sore dake ga Neck,https://myanimelist.net/anime/42883/Sore_dake_ga_Neck,79.73449452340476,6
Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,https://myanimelist.net/anime/2600/Juusenki_L-Gaim_II__Farewell_My_Lovely___Pentagona_Dolls,0.0,0
Kerokero Keroppi no Gulliver no Bouken,https://myanimelist.net/anime/15663/Kerokero_Keroppi_no_Gulliver_no_Bouken,0.0,0
Koukou,https://myanimelist.net/anime/38703/Koukou,0.0,0
Magical Hat,https://myanimelist.net/anime/15915/Magical_Hat,61.6715090424828,1
