Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,Can I Make Your Ears Happy in 180 Seconds?,5.31,3685,12118,37,TV,12,Finished Airing,"Oct 15, 2021 to Dec 31, 2021","None found, add some","None found, add some","EKACHI EPILKA,       Indivision",Original,Slice of Life,,3 min. per ep.,PG-13 - Teens 13 or older,206,,Fall 2021,Fridays at 01:00 (JST)
Ikeike! Momon-chan Specials,,5.31,15048,12119,655,Special,3,Finished Airing,"Dec 12, 2012 to Mar 6, 2013","None found, add some","None found, add some","None found, add some",Original,Comedy,,1 min. per ep.,G - All Ages,0,,,
Mahou no Pen,,5.31,15542,12120,577,Movie,1,Finished Airing,1946,"None found, add some","None found, add some","None found, add some",Original,,Historical,10 min.,G - All Ages,0,,,
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,,5.31,9558,12121,3,TV,10,Finished Airing,"Jul 6, 2013 to Sep 7, 2013","AIC,       AIR AGENCY","None found, add some",AIC Frontier,Original,Comedy,Mahou Shoujo,4 min. per ep.,PG-13 - Teens 13 or older,2,,Summer 2013,Unknown
Majuu Sensen: The Apocalypse,Beast Fighter: The Apocalypse,5.31,9983,12122,3,TV,13,Finished Airing,"Feb 23, 2003 to May 18, 2003",Dynamic Planning,Discotek Media,Magic Bus,Manga,"Action, Supernatural","Mythology, Super Power",24 min. per ep.,R+ - Mild Nudity,2,Shounen,Winter 2003,Unknown
Makeruna!! Aku no Gundan!,,5.31,11401,12123,2,TV,12,Finished Airing,"Apr 5, 2017 to Jun 21, 2017",Bushiroad,"None found, add some",Tatsunoko Production,Manga,Comedy,,4 min. per ep.,G - All Ages,1,Shounen,Spring 2017,Wednesdays at 22:45 (JST)
Ousama ni Natta Kitsune,,5.31,18119,12124,338,Movie,1,Finished Airing,1959,Dentsu,"None found, add some","None found, add some",Original,,,19 min.,G - All Ages,0,,,
Ryuu ga Gotoku Online x Taka no Tsume,,5.31,16729,12125,446,ONA,2,Finished Airing,02-Nov-18,"None found, add some","None found, add some",DLE,Game,Comedy,"Parody, Video Game",3 min. per ep.,G - All Ages,0,,,
The Third Eye,,5.31,18999,12126,282,Movie,1,Finished Airing,1999,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,1,,,
Tie Shan Gongzhu,,5.31,12778,12127,1,Movie,1,Finished Airing,01-Jan-41,"None found, add some","None found, add some","None found, add some",Other,"Action, Adventure, Fantasy",,1 hr. 13 min.,G - All Ages,0,,,
Uchuu Kyoudai: Apo's Dream,Space Brothers: Apo's Dream,5.31,9093,12128,4,OVA,1,Finished Airing,23-Mar-12,Milky Cartoon,"None found, add some","None found, add some",Manga,"Comedy, Sci-Fi","Pets, Space",16 min.,PG - Children,1,,,
Youkoso Boku desu,Welcome. It's me,5.31,18714,12129,299,Movie,1,Finished Airing,15-Sep-11,Tamabi,"None found, add some","None found, add some",Original,"Avant Garde, Comedy",Music,9 min.,PG-13 - Teens 13 or older,0,,,
Zounds,,5.31,17482,12130,387,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,,Music,4 min.,G - All Ages,0,,,
Toyama Kankou Anime Project,Toyama Tourism Anime Project,5.3,12541,12131,1,Special,6,Finished Airing,"Jun 17, 2009 to Jun 25, 2009",The Berich,"None found, add some",P.A. Works,Original,Slice of Life,Historical,5 min. per ep.,G - All Ages,2,,,
Virtual Star 2000,,5.3,15004,12132,665,OVA,6,Finished Airing,19-Apr-00,Pony Canyon,"None found, add some","None found, add some",Unknown,Action,Music,5 min. per ep.,R+ - Mild Nudity,0,,,
W: Wish Omake,,5.3,11725,12133,1,Special,4,Finished Airing,"Feb 25, 2005 to Aug 26, 2005","None found, add some","None found, add some","Trinet Entertainment,       Picture Magic",Visual novel,,"Harem, School",2 min. per ep.,R+ - Mild Nudity,0,Seinen,,
"Wake Up, Girl Zoo! Taiwan de Go!",,5.3,13470,12134,1,Special,1,Finished Airing,04-Feb-17,"None found, add some","None found, add some",Karasfilms,Original,Comedy,,1 min.,G - All Ages,0,,,
Ya-Ne-Sen a Go Go,,5.3,14842,12135,690,Movie,1,Finished Airing,03-Feb-11,"None found, add some","None found, add some","None found, add some",Original,,Music,1 min.,G - All Ages,0,,,
Yoshichirou no Keirei,Yoshichiro Salutes,5.3,16145,12136,505,Movie,1,Finished Airing,1933,"None found, add some","None found, add some","None found, add some",Original,,"Historical, Samurai",11 min.,G - All Ages,2,,,
Yuki no Yoru no Yume,Dream of a Snowy Night,5.3,15370,12137,604,Movie,1,Finished Airing,1947,"None found, add some","None found, add some","None found, add some",Music,Drama,,8 min.,G - All Ages,0,,,
Zettai Junpaku♡Mahou Shoujo,,5.3,4954,12138,19,OVA,1,Finished Airing,12-Aug-12,"Active,       Barnum Studio","None found, add some",Project No.9,Manga,"Action, Fantasy, Ecchi","Harem, Mahou Shoujo",5 min.,R+ - Mild Nudity,86,,,
2.43: Seiin Koukou Danshi Volley-bu Mini Anime,,5.3,11627,12139,1,ONA,8,Finished Airing,"Nov 1, 2020 to Nov 27, 2020","None found, add some","None found, add some","None found, add some",Novel,"Slice of Life, Sports",Team Sports,1 min. per ep.,PG-13 - Teens 13 or older,1,,,
Abashiri Ikka,,5.3,8641,12140,4,OVA,4,Finished Airing,"May 21, 1991 to Nov 21, 1991",Dynamic Planning,ADV Films,Pierrot,Manga,"Action, Comedy, Ecchi",Martial Arts,18 min. per ep.,R+ - Mild Nudity,7,Shounen,,
Blame! Special,,5.3,6711,12141,9,Special,1,Finished Airing,24-Oct-03,"None found, add some","None found, add some",Group TAC,Manga,"Action, Sci-Fi",Mecha,4 min.,PG-13 - Teens 13 or older,4,,,
Business Fish,,5.3,9350,12142,3,TV,6,Finished Airing,"Jul 8, 2019 to Aug 12, 2019",TOHO animation,"None found, add some","None found, add some",Original,"Comedy, Slice of Life",Workplace,24 min. per ep.,PG-13 - Teens 13 or older,10,,Summer 2019,Mondays at 00:00 (JST)
Cornelis,,5.3,15894,12143,534,Movie,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Unknown,Comedy,,4 min.,G - All Ages,0,,,
Delpower X Bakuhatsu Miracle Genki!,,5.3,11187,12144,2,OVA,1,Finished Airing,21-Dec-86,Nippon Columbia,"None found, add some",Big Bang,Original,"Action, Comedy, Sci-Fi","Mecha, Parody, School",42 min.,PG-13 - Teens 13 or older,1,,,
Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,Butt Attack Punisher Girl Gautaman R,5.3,9444,12145,3,OVA,1,Finished Airing,24-Oct-94,All Products,"None found, add some",Studio Kikan,Manga,"Action, Comedy, Girls Love, Ecchi","Parody, School",46 min.,R+ - Mild Nudity,0,,,
Hoshikuzu Paradise,,5.3,12374,12146,1,OVA,1,Finished Airing,25-Jul-91,OB Planning,"None found, add some",Pastel,Unknown,"Comedy, Romance",,41 min.,PG-13 - Teens 13 or older,0,,,
Mushiba Tetsudou,,5.3,16341,12147,484,Movie,1,Finished Airing,2009,VAP,"None found, add some","None found, add some",Original,"Adventure, Fantasy",,11 min.,G - All Ages,0,Kids,,
Notation of Rotating Earth,,5.3,18161,12148,335,Movie,1,Finished Airing,20-Sep-09,"None found, add some","None found, add some","None found, add some",Original,,Music,5 min.,G - All Ages,0,,,
PostPet Momobin,,5.3,15623,12149,564,TV,24,Finished Airing,"Jul 4, 2004 to Jan 9, 2005","None found, add some","None found, add some","None found, add some",Unknown,Comedy,,3 min. per ep.,G - All Ages,0,Kids,Summer 2004,Unknown
Sakura Yori Ai wo Nosete,From Cherry Blossoms With Love,5.3,17300,12150,401,Movie,1,Finished Airing,1976,"None found, add some","None found, add some","None found, add some",Original,,,2 min.,G - All Ages,0,Kids,,
"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)",,5.29,17407,12151,393,ONA,2,Finished Airing,"Jul 5, 2015 to Jul 30, 2015","None found, add some","None found, add some","None found, add some",Radio,Comedy,Racing,3 min. per ep.,G - All Ages,0,,,
Line,,5.29,19305,12152,266,Movie,1,Finished Airing,1989,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Maku,,5.29,15645,12153,562,Movie,1,Finished Airing,25-Aug-14,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,5 min.,G - All Ages,0,,,
Mini-Chara Macross,,5.29,12568,12154,1,Special,1,Finished Airing,25-Aug-02,"None found, add some","None found, add some","None found, add some",Original,Comedy,"Mecha, Parody",1 min.,G - All Ages,0,,,
Monkey Punch no Sekai: Alice,Alice,5.29,11047,12155,2,OVA,1,Finished Airing,13-Dec-91,TOHO,"None found, add some",Takahashi Studio,Manga,"Action, Comedy, Ecchi",,46 min.,R+ - Mild Nudity,2,,,
Muku no Ki no Hanashi,,5.29,14789,12156,700,Movie,1,Finished Airing,25-Sep-47,"None found, add some","None found, add some","None found, add some",Original,,,20 min.,G - All Ages,1,Kids,,
Namui BL Manhwa Animation,Someone Else's BL Cartoon,5.29,11596,12157,1,ONA,12,Finished Airing,"Jan 11, 2018 to Jun 14, 2018","None found, add some","None found, add some","None found, add some",Web manga,"Boys Love, Comedy, Drama, Slice of Life",School,3 min. per ep.,PG-13 - Teens 13 or older,8,,,
Oshare Kozou wa Hanamaru,The Fashion Boy is Cool,5.29,12578,12158,1,OVA,1,Finished Airing,23-Apr-93,"None found, add some","None found, add some",Madhouse,Manga,Romance,,30 min.,PG-13 - Teens 13 or older,0,Shoujo,,
Quails,,5.29,19866,12159,236,Movie,1,Finished Airing,15-Apr-13,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,PG-13 - Teens 13 or older,0,,,
Scandal,,5.29,11415,12160,1,ONA,12,Finished Airing,"May 1, 2009 to May 12, 2009","None found, add some","None found, add some","None found, add some",Music,Slice of Life,Music,1 min. per ep.,G - All Ages,8,,,
Tekken,Tekken: The Motion Picture,5.29,5246,12161,16,OVA,2,Finished Airing,"Jan 21, 1998 to Feb 21, 1998","Four Some,       Sony Music Entertainment",ADV Films,Studio Deen,Game,"Action, Adventure, Sci-Fi",Martial Arts,28 min. per ep.,R - 17+ (violence & profanity),20,,,
Tenkou Kotofumi,,5.29,15076,12162,649,ONA,1,Finished Airing,18-Sep-11,"None found, add some","None found, add some","None found, add some",Original,Fantasy,Music,1 min.,PG - Children,0,,,
The Impression of First Gundam,,5.29,11376,12163,2,Special,1,Finished Airing,01-Aug-98,"None found, add some","None found, add some",Sunrise,Unknown,"Action, Sci-Fi","Mecha, Military, Space",30 min.,PG-13 - Teens 13 or older,1,,,
Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,,5.29,14456,12164,784,OVA,1,Finished Airing,25-Jul-88,"None found, add some","None found, add some",Toei Animation,Unknown,"Action, Sci-Fi",,59 min.,PG-13 - Teens 13 or older,1,,,
Tsuki no Miya no Oujosama,,5.29,15235,12165,624,Movie,1,Finished Airing,25-Oct-34,"None found, add some","None found, add some","None found, add some",Original,,,11 min.,G - All Ages,1,Kids,,
Venus Project: Climax,,5.29,7337,12166,7,TV,6,Finished Airing,"Jul 12, 2015 to Sep 20, 2015",Imagine,Funimation,Nomad,Game,Action,"Idols (Female), Music",23 min. per ep.,PG-13 - Teens 13 or older,4,,Summer 2015,Sundays at 22:00 (JST)
Virtual-san wa Miteiru,Virtual-san Looking,5.29,6786,12167,8,TV,12,Finished Airing,"Jan 10, 2019 to Mar 27, 2019",Dwango,"None found, add some",Lide,Original,Comedy,Music,24 min. per ep.,PG-13 - Teens 13 or older,17,,Winter 2019,Thursdays at 00:00 (JST)
Yahabe,,5.29,18263,12168,328,OVA,1,Finished Airing,04-Aug-12,Shueisha,"None found, add some",Next Media Animation,Original,,Strategy Game,16 min.,PG-13 - Teens 13 or older,0,Shounen,,
Akazukin to Kenkou,Little Red Riding Hood and Health,5.29,15734,12169,552,OVA,1,Finished Airing,2007,"None found, add some","None found, add some","None found, add some",Original,Comedy,,5 min.,PG-13 - Teens 13 or older,2,,,
Ao no Strada,,5.29,14883,12170,681,ONA,4,Finished Airing,"Feb 27, 2017 to Mar 13, 2017",Panasonic Digital Contents,"None found, add some","None found, add some",Original,Drama,,3 min. per ep.,G - All Ages,0,,,
Ari-chan,Arichan the Ant,5.29,13461,12171,1,Movie,1,Finished Airing,1941,"None found, add some","None found, add some","None found, add some",Original,Comedy,Music,11 min.,G - All Ages,0,,,
Backkom: Jung-gug Gijeogwi,,5.29,15265,12172,620,Special,1,Finished Airing,2013,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,,31 sec.,G - All Ages,0,Kids,,
Chou no Sainan,The Unlucky Butterfly,5.29,12622,12173,1,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,Action,,8 min.,G - All Ages,0,,,
Cine Mileage Card x Asa da yo! Kaishain,,5.29,18411,12174,318,Special,1,Finished Airing,10-Feb-17,"None found, add some","None found, add some","None found, add some",Original,Comedy,Music,15 sec.,G - All Ages,0,,,
Dia Horizon,,5.29,15305,12175,614,ONA,3,Finished Airing,"Aug 10, 2017 to Aug 21, 2017","None found, add some","None found, add some",Fanworks,Original,,"Parody, Strategy Game",35 sec. per ep.,G - All Ages,0,,,
Fast Week,,5.29,15923,12176,531,ONA,1,Finished Airing,15-Feb-15,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,PG-13 - Teens 13 or older,0,,,
Gijinka de Manabo!,,5.29,13395,12177,1,ONA,1,Finished Airing,29-Nov-16,"None found, add some","None found, add some",Yokohama Animation Lab,Other,"Comedy, Sci-Fi",,3 min.,PG - Children,1,,,
Haitoku Pistols no Kinkyuu Kaigi?,,5.29,15553,12178,577,ONA,1,Finished Airing,25-May-17,"None found, add some","None found, add some","None found, add some",Game,Comedy,"Music, Parody, Strategy Game",2 min.,G - All Ages,0,,,
Harbor Light Monogatari: Fashion Lala yori,Fashion Lala: The Story of the Harbour Light,5.29,10479,12179,2,OVA,1,Finished Airing,11-Mar-88,"None found, add some","None found, add some",Pierrot,Original,Drama,Visual Arts,48 min.,PG-13 - Teens 13 or older,1,,,
Channel 5.5,,5.28,14651,12180,736,ONA,4,Finished Airing,"Jan 28, 2014 to Mar 10, 2014","None found, add some","None found, add some",DLE,Unknown,Comedy,Parody,3 min. per ep.,PG-13 - Teens 13 or older,0,,,
Chuuko Video-ya no Onna Tenin X,,5.28,14442,12181,785,ONA,1,Finished Airing,21-Nov-16,"None found, add some","None found, add some","None found, add some",Manga,Comedy,Workplace,6 min.,PG-13 - Teens 13 or older,0,Shounen,,
Compiler Festa,Compiler 2,5.28,12444,12182,1,OVA,1,Finished Airing,21-Dec-95,"None found, add some",ADV Films,Studio Fantasia,Manga,"Action, Drama, Sci-Fi",,50 min.,R+ - Mild Nudity,1,,,
Connected...,,5.28,15442,12183,592,ONA,1,Finished Airing,06-Dec-20,"None found, add some","None found, add some","Production I.G,       monofilmo",Original,Sci-Fi,,2 min.,PG-13 - Teens 13 or older,1,,,
Cream Lemon: Lemon Angel,Lemon Angel,5.28,8693,12184,4,TV,37,Finished Airing,"Oct 1, 1987 to Dec 24, 1987","None found, add some","None found, add some",AIC,Other,Ecchi,"Idols (Female), Music",3 min. per ep.,R+ - Mild Nudity,6,,Fall 1987,Unknown
Eunhajeonseol Tera,,5.28,16529,12185,466,Movie,1,Finished Airing,03-Jan-83,"None found, add some","None found, add some",Daewon Media,Original,"Action, Adventure, Sci-Fi",Space,1 hr. 11 min.,PG-13 - Teens 13 or older,0,,,
Fushigi no Umi no Nadia: Original Movie,Nadia: The Secret of Blue Water - The Motion Picture,5.28,6875,12186,8,Movie,1,Finished Airing,29-Jun-91,NHK,"None found, add some","Gainax,       Group TAC",Original,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi",Historical,1 hr. 27 min.,PG-13 - Teens 13 or older,4,,,
Kumo no Ito,Spider Silk,5.28,12604,12187,1,Movie,1,Finished Airing,1946,"None found, add some","None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,1,,,
Lotus,,5.28,19676,12188,244,Movie,1,Finished Airing,2007,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Maken Liner 0011 Henshin Seyo!,,5.28,13707,12189,978,Movie,1,Finished Airing,16-Jul-72,"None found, add some","None found, add some",Toei Animation,Unknown,"Action, Sci-Fi",Mecha,50 min.,PG - Children,1,,,
Nihon Mukashibanashi: Saru Kani,,5.28,16130,12190,506,Movie,1,Finished Airing,1972,Gakken,"None found, add some","None found, add some",Other,Fantasy,,19 min.,G - All Ages,0,,,
Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,,5.28,11522,12191,1,ONA,1,Finished Airing,14-Sep-18,"None found, add some","None found, add some","None found, add some",Original,Comedy,,50 sec.,G - All Ages,0,,,
Pacusi,,5.28,15165,12192,633,TV,18,Finished Airing,"Apr 4, 1994 to Jan 5, 1995",NHK,"None found, add some","None found, add some",Original,Comedy,,1 min. per ep.,G - All Ages,0,,Spring 1994,Unknown
Pokemon Dai Koushin!,Pokémon Kids TV: Great March of Pokémon,5.28,13903,12193,917,ONA,1,Finished Airing,31-Jan-19,"None found, add some","None found, add some","None found, add some",Game,Fantasy,Music,5 min.,PG - Children,0,Kids,,
Salad Land,,5.28,16412,12194,476,ONA,1,Finished Airing,09-Feb-12,"None found, add some","None found, add some","None found, add some",Other,Fantasy,,4 min.,G - All Ages,0,,,
Saru Kani Gassen (1927),Yasuji Murata's Monkey and the Crabs,5.28,13065,12195,1,Movie,1,Finished Airing,May-27,"None found, add some","None found, add some","None found, add some",Other,Drama,,5 min.,G - All Ages,0,,,
Sema Kuruoshii Ie,,5.28,17084,12196,417,ONA,1,Finished Airing,16-Jul-19,"None found, add some","None found, add some","None found, add some",Original,Horror,,1 min.,PG - Children,0,,,
Shimanchu MiRiKa,,5.28,14477,12197,778,TV Special,1,Finished Airing,21-Mar-11,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,Performing Arts,24 min.,G - All Ages,0,,,
SOS TV Walpurgis Night Fever Episode 0,,5.28,13288,12198,1,Special,1,Finished Airing,13-Apr-10,"Lantis,       Barnum Studio","None found, add some","None found, add some",Original,"Comedy, Sci-Fi",,2 min.,PG-13 - Teens 13 or older,0,,,
Tatamp,,5.28,14755,12199,707,Movie,1,Finished Airing,2011,"None found, add some","None found, add some",Mirai Film,Original,,Music,5 min.,G - All Ages,0,,,
Tough Guy!,,5.28,14976,12200,670,Movie,1,Finished Airing,03-Jun-05,"None found, add some","None found, add some","None found, add some",Original,"Action, Award Winning, Comedy",,6 min.,G - All Ages,0,,,
"Umete, Bye-Bye","Bury, Bye-Bye",5.28,19136,12201,274,ONA,1,Finished Airing,10-Aug-11,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,2 min.,G - All Ages,0,,,
Worku,,5.28,14934,12202,675,ONA,2,Finished Airing,"Apr 5, 2005 to Mar 14, 2017",The Village of Marchen,"None found, add some","None found, add some",Unknown,Fantasy,Psychological,11 min. per ep.,G - All Ages,0,,,
Zekkyou Gakkyuu,,5.28,8494,12203,5,Special,3,Finished Airing,"Oct 23, 2012 to Nov 6, 2012",TV Tokyo,"None found, add some","None found, add some",Manga,Supernatural,,1 min. per ep.,G - All Ages,1,Shoujo,,
Shoot! Goal to the Future,,5.27,5266,12204,16,TV,13,Finished Airing,"Jul 2, 2022 to Sep 24, 2022","AT-X,       BS Fuji,       Being,       Amusement Media Academy,       Crunchyroll,       Yomiuri TV Enterprise,       NTT Plala,       Production Ace,       BS NTV,       MAGNET,       HoriPro International","None found, add some","Magic Bus,       EMT Squared",Manga,Sports,Team Sports,23 min. per ep.,PG-13 - Teens 13 or older,77,Shounen,Summer 2022,Saturdays at 23:30 (JST)
Spin,,5.27,18831,12205,292,Movie,1,Finished Airing,1993,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,4 min.,G - All Ages,1,,,
