Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,,5.76,16038,10608,518,OVA,10,Finished Airing,25-Jun-13,CoMix Wave Films,"None found, add some","None found, add some",Unknown,Comedy,Parody,5 min. per ep.,PG - Children,0,,,
SD Gundam World Heroes,,5.76,11703,10609,1,ONA,24,Finished Airing,"Apr 8, 2021 to Sep 16, 2021","None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,PG - Children,3,,,
Sekai de Ichiban Tsuyoku Naritai!,Wanna Be the Strongest in the World,5.76,2851,10610,60,TV,12,Finished Airing,"Oct 6, 2013 to Dec 22, 2013","Movic,       Earth Star Entertainment",Funimation,Arms,Manga,"Sports, Ecchi",Combat Sports,23 min. per ep.,R+ - Mild Nudity,110,,Fall 2013,Unknown
Shiguang Dailiren x Laneige: Cheng Xiaoshi Po Fang Weiji,,5.76,14259,10611,830,ONA,1,Finished Airing,10-May-22,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,1 min.,PG-13 - Teens 13 or older,1,,,
Shuumatsu no Walküre Mini Countdown Anime,Record of Ragnarok Mini Countdown Anime,5.76,17057,10612,419,ONA,8,Finished Airing,"Sep 24, 2021 to Oct 1, 2021","None found, add some","None found, add some",AQUA ARIS,Manga,"Action, Comedy",,45 sec. per ep.,PG-13 - Teens 13 or older,0,Seinen,,
Teekyuu 6 Specials,Teekyu 6 Specials,5.76,9071,10613,4,Special,2,Finished Airing,26-Feb-16,"DAX Production,       Earth Star Entertainment","None found, add some",Millepensee,Manga,"Comedy, Sports",,2 min. per ep.,PG-13 - Teens 13 or older,0,Shounen,,
Time Bokan Series: Itadakiman,,5.76,12393,10614,1,TV,20,Finished Airing,"Apr 9, 1983 to Sep 24, 1983","None found, add some","None found, add some",Tatsunoko Production,Unknown,,Mecha,24 min. per ep.,R+ - Mild Nudity,1,,Spring 1983,Unknown
Xi Yangyang Yu Hui Tailang: Fei Ma Qi Yu Ji,Meet The Pegasus,5.76,17990,10615,349,Movie,1,Finished Airing,16-Jan-14,Alpha Group Co. Ltd.,"None found, add some","None found, add some",Unknown,"Adventure, Comedy",,1 hr. 23 min.,G - All Ages,1,Kids,,
Yamato 2520,,5.76,10720,10616,2,OVA,3,Finished Airing,"Nov 21, 1994 to Aug 25, 1996","None found, add some","None found, add some",Studio Take Off,Original,"Action, Adventure, Sci-Fi",Military,57 min. per ep.,PG-13 - Teens 13 or older,0,,,
Yasuke,,5.76,2321,10617,84,ONA,6,Finished Airing,29-Apr-21,"None found, add some","None found, add some",MAPPA,Other,"Action, Fantasy","Adult Cast, Gore, Historical, Samurai",29 min. per ep.,R - 17+ (violence & profanity),246,,,
Yodomi no Sawagi,Crazy Little Thing,5.76,13262,10618,1,Movie,1,Finished Airing,2014,Geidai Animation,"None found, add some","None found, add some",Original,"Avant Garde, Award Winning, Drama",,10 min.,R - 17+ (violence & profanity),0,,,
Soul Buster,,5.75,4737,10619,21,TV,12,Finished Airing,"Oct 4, 2016 to Dec 11, 2016",MAGES.,"None found, add some",Pierrot,Web manga,Action,Samurai,13 min. per ep.,PG-13 - Teens 13 or older,14,,Fall 2016,Tuesdays at 18:30 (JST)
Stratos 4 OVA: Stratos 4.1 - Dutch Roll,,5.75,13598,10620,1,Special,1,Finished Airing,28-May-04,"None found, add some",Bandai Entertainment,Studio Fantasia,Original,"Action, Sci-Fi","Military, Parody",4 min.,PG-13 - Teens 13 or older,1,,,
Sword Gai The Animation Part II,,5.75,4022,10621,31,ONA,12,Finished Airing,30-Jul-18,Production I.G,"None found, add some","DLE,       LandQ studios",Manga,"Action, Supernatural",,22 min. per ep.,R - 17+ (violence & profanity),27,Seinen,,
Synduality: Kagaku Kouza,,5.75,15524,10622,580,ONA,12,Finished Airing,"Jul 12, 2023 to Sep 27, 2023","None found, add some","None found, add some",Studio PuYUKAI,Mixed media,"Comedy, Sci-Fi",,2 min. per ep.,PG-13 - Teens 13 or older,2,,,
Tobira wo Akete,,5.75,9914,10623,3,Movie,1,Finished Airing,01-Nov-86,Kitty Films,"None found, add some",Magic Bus,Novel,"Action, Adventure, Fantasy, Sci-Fi",,1 hr. 21 min.,R+ - Mild Nudity,0,,,
Tokyo Cosmo,,5.75,17223,10624,406,ONA,1,Finished Airing,27-Oct-15,"None found, add some","None found, add some","None found, add some",Original,"Fantasy, Slice of Life",,4 min.,G - All Ages,0,,,
Tono to Issho 1.5,,5.75,14287,10625,822,OVA,1,Finished Airing,23-Aug-10,"None found, add some","None found, add some",Gathering,4-koma manga,Comedy,"Historical, Parody, Samurai",4 min.,PG-13 - Teens 13 or older,0,Seinen,,
Usakame,,5.75,5752,10626,13,TV,12,Finished Airing,"Apr 12, 2016 to Jun 28, 2016","DAX Production,       Earth Star Entertainment","None found, add some",Millepensee,Manga,"Comedy, Sports",,3 min. per ep.,PG-13 - Teens 13 or older,9,Shounen,Spring 2016,Tuesdays at 01:05 (JST)
Wacha Wacha the Movie,,5.75,20227,10627,215,Movie,1,Finished Airing,2021,Okinawa Prefectural University of Arts,"None found, add some","None found, add some",Original,"Gourmet, Slice of Life","Anthropomorphic, Iyashikei",5 min.,G - All Ages,0,,,
World Fool News (TV) Part II,World Fool News Part II,5.75,12918,10628,1,TV,12,Finished Airing,"Apr 2, 2017 to Jun 18, 2017","None found, add some","None found, add some",CoMix Wave Films,Other,"Comedy, Slice of Life",Workplace,9 min. per ep.,PG-13 - Teens 13 or older,1,,Spring 2017,Sundays at 18:45 (JST)
Yamakoshi Mura no Mari to Sanbiki no Koinu,,5.75,15961,10629,526,OVA,1,Finished Airing,26-Apr-06,"None found, add some","None found, add some","None found, add some",Picture book,Drama,,45 min.,G - All Ages,1,Kids,,
Zero Tester: Chikyuu wo Mamore!,,5.75,13411,10630,1,TV,28,Finished Airing,"Jun 24, 1974 to Dec 30, 1974","None found, add some","None found, add some",Sunrise,Unknown,"Action, Adventure, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,1,,Summer 1974,Unknown
0-sen Hayato Pilot,,5.75,16441,10631,474,OVA,1,Finished Airing,1985,"None found, add some","None found, add some","None found, add some",Manga,,"Historical, Military",23 min.,PG-13 - Teens 13 or older,0,,,
100-nichikan Ikita Wani,,5.75,13191,10632,1,Movie,1,Finished Airing,09-Jul-21,"None found, add some","None found, add some",Toho Interactive Animation,Manga,Slice of Life,Anthropomorphic,1 hr. 2 min.,G - All Ages,1,,,
Ai no Wakakusa Yama Monogatari,,5.75,12330,10633,1,TV,12,Finished Airing,"Aug 1, 1999 to Oct 1, 1999","None found, add some","None found, add some","Gainax,       Group TAC",Manga,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,0,,Summer 1999,Unknown
Alexander Senki,Reign: The Conqueror,5.75,6743,10634,9,TV,13,Finished Airing,"Sep 15, 1999 to Sep 18, 1999","Media Factory,       TBS,       Kadokawa Haruki Corporation,       Samsung,       Namisokan",Tokyopop,Madhouse,Novel,"Action, Adventure, Fantasy, Sci-Fi, Supernatural",Historical,23 min. per ep.,R+ - Mild Nudity,32,,Summer 1999,Not scheduled once per week
Ame to Shoujo to Watashi no Tegami,,5.75,6699,10635,9,ONA,1,Finished Airing,14-Feb-05,"None found, add some","None found, add some","None found, add some",Original,Romance,,6 min.,G - All Ages,4,,,
Backkom Sports,Bernard,5.75,14164,10636,854,TV,52,Finished Airing,2009,"None found, add some","None found, add some",RG Animation Studios,Original,"Comedy, Sports",,3 min. per ep.,G - All Ages,1,Kids,?,Unknown
Dededen,,5.75,15071,10637,649,Special,5,Finished Airing,"Feb 23, 2015 to Dec 14, 2015","None found, add some","None found, add some",TMS Entertainment,Original,Slice of Life,Anthropomorphic,1 min. per ep.,G - All Ages,1,,,
Dokyuu Hentai HxEros,SUPER HXEROS,5.75,1598,10638,144,TV,12,Finished Airing,"Jul 4, 2020 to Sep 26, 2020",Studio Mausu,Aniplex of America,Project No.9,Manga,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi","Harem, School, Super Power",23 min. per ep.,R+ - Mild Nudity,265,Shounen,Summer 2020,Saturdays at 00:00 (JST)
Dragon's Dogma,,5.75,4434,10639,25,ONA,7,Finished Airing,17-Sep-20,"None found, add some","None found, add some",Sublimation,Game,"Action, Adventure, Fantasy",,26 min. per ep.,R+ - Mild Nudity,29,,,
Gulliver no Uchuu Ryokou,,5.75,11301,10640,2,Movie,1,Finished Airing,20-Mar-65,"None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Sci-Fi",,1 hr. 20 min.,G - All Ages,2,,,
Hello Kitty no Circus ga Yatte Kita,Hello Kitty in The Circus Comes to Town,5.75,15499,10641,583,OVA,1,Finished Airing,21-Jul-92,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,27 min.,G - All Ages,1,Kids,,
Hello Kitty no Hajimete no Christmas Cake,,5.75,16424,10642,474,OVA,1,Finished Airing,21-Oct-98,Sanrio,"None found, add some","None found, add some",Unknown,,,17 min.,G - All Ages,0,Kids,,
Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto Mini Anime,Heroines Run the Show: The Unpopular Girl and the Secret Task Mini Anime,5.75,13295,10643,1,ONA,6,Finished Airing,"Mar 22, 2022 to Mar 27, 2022","None found, add some","None found, add some",Lay-duce,Music,,"Idols (Male), School",1 min. per ep.,PG-13 - Teens 13 or older,2,,,
Ima no Watashi ni Dekiru Koto...,,5.75,14033,10644,883,ONA,2,Finished Airing,"Sep 29, 2016 to Nov 17, 2016","None found, add some","None found, add some",TYO Animations,Original,Sci-Fi,,1 min. per ep.,G - All Ages,1,,,
Jeremy no Ki,,5.75,16795,10645,440,Movie,1,Finished Airing,29-Apr-83,"None found, add some","None found, add some",Group TAC,Picture book,"Drama, Fantasy",,21 min.,G - All Ages,0,Kids,,
"Kanojo, Okarishimasu Petit 2nd Season",Rent-a-Girlfriend Petit 2nd Season,5.75,8799,10646,4,ONA,12,Finished Airing,"Jul 5, 2022 to Sep 16, 2022","None found, add some","None found, add some",AQUA ARIS,Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,14,,,
Kerokero Keroppi no Yowamushi-ouji no Daibouken,Keroppi in the Adventures of the Coward Prince,5.75,16303,10647,487,OVA,1,Finished Airing,21-May-93,Sanrio,"None found, add some","None found, add some",Unknown,"Adventure, Fantasy",,30 min.,G - All Ages,2,Kids,,
Kotetsu no Daibouken,The Adventures of Kotetsu,5.75,9231,10648,3,OVA,2,Finished Airing,"Dec 13, 1996 to Jan 10, 1997",Daiei,ADV Films,Project Team Sarah,Manga,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi",,26 min. per ep.,R+ - Mild Nudity,2,,,
Match Uri no Shoujo,The Little Match Girl,5.75,13879,10649,926,Movie,1,Finished Airing,12-Dec-71,"Toei Animation,       Gakken Eigakyoku","None found, add some","None found, add some",Book,Drama,,18 min.,G - All Ages,3,Kids,,
Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,,5.75,17262,10650,404,ONA,1,Finished Airing,10-Feb-16,"None found, add some","None found, add some",DLE,Original,"Comedy, Gourmet",,4 min.,G - All Ages,0,,,
Opus.COLORs,,5.75,6651,10651,9,TV,12,Finished Airing,"Apr 7, 2023 to Jun 23, 2023","Magic Capsule,       NBCUniversal Entertainment Japan","None found, add some",C-Station,Original,Sci-Fi,"School, Visual Arts",24 min. per ep.,PG-13 - Teens 13 or older,43,,Spring 2023,Fridays at 00:00 (JST)
Peter Pan no Bouken Specials,,5.75,16147,10652,505,TV Special,2,Finished Airing,2001,Fuji TV,"None found, add some",Nippon Animation,Unknown,"Adventure, Fantasy",,45 min. per ep.,G - All Ages,1,,,
Prism Season,,5.75,16896,10653,432,OVA,1,Finished Airing,21-Apr-89,Pony Canyon,"None found, add some","None found, add some",Picture book,,,29 min.,G - All Ages,1,Kids,,
Qui Shui Yi Yun,,5.75,12613,10654,1,ONA,12,Finished Airing,"Jul 16, 2015 to Apr 7, 2016","None found, add some","None found, add some","None found, add some",Web manga,"Horror, Mystery, Supernatural",,11 min. per ep.,PG-13 - Teens 13 or older,0,,,
"Sagashita no wa Oheya, Mitsuketa no wa Mirai",,5.75,14673,10655,728,ONA,1,Finished Airing,31-Dec-13,"None found, add some","None found, add some","None found, add some",Original,"Romance, Slice of Life",,3 min.,G - All Ages,1,,,
Sekishoku Elegy,,5.75,12346,10656,1,OVA,1,Finished Airing,29-Jun-07,"None found, add some","None found, add some",Toei Animation,Unknown,Romance,,26 min.,PG-13 - Teens 13 or older,3,,,
Shadowverse,,5.75,5281,10657,16,TV,48,Finished Airing,"Apr 7, 2020 to Mar 23, 2021","TV Tokyo,       Sonilude","None found, add some",Zexcs,Card game,Fantasy,Strategy Game,24 min. per ep.,PG-13 - Teens 13 or older,35,,Spring 2020,Tuesdays at 17:55 (JST)
Katarina Nounai Kaigi X,,5.74,8572,10658,4,ONA,23,Finished Airing,"Jun 21, 2021 to Sep 18, 2021",Grooove,"None found, add some",AQUA ARIS,Light novel,Comedy,"Isekai, Reincarnation",55 sec. per ep.,PG-13 - Teens 13 or older,15,,,
Koi Koi 7,Koi Koi Seven,5.74,5200,10659,17,TV,13,Finished Airing,"Apr 2, 2005 to Jun 25, 2005",Trinet Entertainment,Discotek Media,Studio Flag,Manga,"Comedy, Romance, Sci-Fi, Ecchi","Harem, School",25 min. per ep.,R+ - Mild Nudity,15,Shounen,Spring 2005,Saturdays at 01:30 (JST)
Licca-chan to Yamaneko Hoshi no Tabi,,5.74,14697,10660,723,OVA,1,Finished Airing,12-Sep-97,"TOHO,       Takara,       Japan Taps","None found, add some",Ajia-do,Unknown,"Adventure, Fantasy",,1 hr. 18 min.,G - All Ages,0,Kids,,
Liu Xing Huan Jian,Meteor Magic Sword,5.74,13012,10661,1,ONA,60,Finished Airing,"Jan 28, 2021 to Aug 12, 2021",Tencent Penguin Pictures,"None found, add some",Suoyi Technology,Novel,"Action, Fantasy",,12 min. per ep.,PG-13 - Teens 13 or older,10,,,
Machi Ichiban no Kechinbou,The Stingiest Man in Town,5.74,14878,10662,683,TV Special,1,Finished Airing,24-Dec-78,"None found, add some","None found, add some",Topcraft,Novel,"Drama, Supernatural","Historical, Music",49 min.,G - All Ages,0,,,
Marie & Gali Episode Zero,,5.74,12224,10663,1,Special,1,Finished Airing,08-Nov-08,"None found, add some","None found, add some",Toei Animation,Original,Comedy,Educational,5 min.,PG - Children,0,,,
Metamon to! Purin no Stage,Pokémon Kids TV: Jigglypuff's Mini Concert,5.74,14560,10664,759,ONA,1,Finished Airing,26-Mar-22,"None found, add some","None found, add some","None found, add some",Original,Comedy,,2 min.,G - All Ages,1,Kids,,
Monster High: Kowa-ike Girls,,5.74,11115,10665,2,ONA,8,Finished Airing,"Oct 22, 2014 to Dec 10, 2014","None found, add some","None found, add some",Shogakukan Music & Digital Entertainment,Other,Fantasy,School,3 min. per ep.,G - All Ages,14,,,
Nanjyamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Guess Iono's Partner Pokémon!,5.74,14104,10666,869,ONA,2,Finished Airing,"Oct 12, 2022 to Oct 14, 2022","None found, add some","None found, add some",Ijigen Tokyo,Game,,,3 min. per ep.,G - All Ages,1,Kids,,
Ninja Mono,Ninja Cadets,5.74,9396,10667,3,OVA,2,Finished Airing,"Mar 27, 1996 to Jun 12, 1996",Youmex,Media Blasters,AIC,Original,"Adventure, Comedy, Supernatural",,30 min. per ep.,PG-13 - Teens 13 or older,7,,,
Ninjala,Ninjala 2D Cartoon Anime,5.74,14868,10668,685,ONA,5,Finished Airing,"Jun 23, 2020 to Jan 6, 2021","None found, add some","None found, add some","Studio Hibari,       domerica",Game,Action,Martial Arts,10 min. per ep.,G - All Ages,0,,,
Noobow: Na Kokoro,,5.74,17873,10669,358,ONA,52,Finished Airing,"Aug 3, 2009 to 2010","None found, add some","None found, add some","None found, add some",Unknown,Slice of Life,,1 min. per ep.,PG - Children,1,Kids,,
Peach Boy Riverside Mini Anime,,5.74,10175,10670,2,ONA,12,Finished Airing,"May 25, 2021 to Jun 29, 2021","None found, add some","None found, add some",AQUA ARIS,Manga,Fantasy,,1 min. per ep.,PG-13 - Teens 13 or older,3,Shounen,,
Platonic Chain: Ansatsu Jikkouchuu,,5.74,15547,10671,578,Special,1,Finished Airing,25-Jul-05,"None found, add some","None found, add some",ACiD FiLM,Novel,"Sci-Fi, Slice of Life",,6 min.,PG-13 - Teens 13 or older,1,,,
Slime-tachi no Idobata Kaigi 2nd Season,,5.74,10089,10672,3,ONA,14,Finished Airing,"Dec 19, 2022 to Mar 25, 2023","None found, add some","None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy",,1 min. per ep.,PG-13 - Teens 13 or older,7,,,
Sword Gai The Animation,,5.74,2576,10673,71,ONA,12,Finished Airing,23-Mar-18,Production I.G,"None found, add some","DLE,       LandQ studios",Manga,"Action, Supernatural",,22 min. per ep.,R - 17+ (violence & profanity),48,Seinen,,
Tetsujin 28-gou: Tanjou-hen,,5.74,15273,10674,619,Special,1,Finished Airing,01-Jan-64,"None found, add some","None found, add some",Eiken,Unknown,"Adventure, Sci-Fi",Mecha,25 min.,G - All Ages,1,Shounen,,
Transformers: Scramble City,,5.74,10928,10675,2,OVA,1,Finished Airing,Apr-86,Takara,"None found, add some",Toei Animation,Original,"Action, Sci-Fi",Mecha,23 min.,PG-13 - Teens 13 or older,3,,,
Ultraman M78 Gekijou: Love and Peace,,5.74,14153,10676,859,Special,1,Finished Airing,06-Mar-99,"Bandai Visual,       Tsuburaya Productions","None found, add some","None found, add some",Other,"Comedy, Sci-Fi","Parody, Space, Super Power",22 min.,G - All Ages,1,Kids,,
Washimo,,5.74,15297,10677,615,TV,10,Finished Airing,"Mar 10, 2014 to Mar 21, 2014","None found, add some","None found, add some",Studio Deen,Picture book,"Comedy, Sci-Fi, Slice of Life",School,10 min. per ep.,G - All Ages,0,Kids,Winter 2014,Unknown
Yokohama Meibutsu: Otoko Katayama-gumi!,,5.74,13535,10678,1,OVA,2,Finished Airing,"Aug 25, 1991 to Mar 25, 1992","None found, add some","None found, add some",J.C.Staff,Manga,Action,"Delinquents, School",49 min. per ep.,R - 17+ (violence & profanity),0,Shounen,,
Angelique: Shiroi Tsubasa no Memoire,,5.74,9481,10679,3,OVA,2,Finished Airing,"Mar 25, 2000 to Jun 27, 2000","None found, add some","None found, add some",Yumeta Company,Visual novel,"Drama, Fantasy, Romance, Sci-Fi",,30 min. per ep.,PG-13 - Teens 13 or older,4,Shoujo,,
Anima Yell! Ouen Douga,,5.74,10908,10680,2,ONA,12,Finished Airing,"Oct 7, 2018 to Dec 23, 2018","None found, add some","None found, add some",Doga Kobo,4-koma manga,Comedy,"CGDCT, School",2 min. per ep.,PG-13 - Teens 13 or older,0,,,
Aquarian Age: Saga II - Don't Forget Me...,Aquarian Age: The Movie,5.74,9288,10681,3,OVA,1,Finished Airing,21-Nov-03,Broccoli,Synch-Point,Madhouse,Card game,"Action, Fantasy",Super Power,1 hr.,PG-13 - Teens 13 or older,1,,,
Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,,5.74,16453,10682,471,Movie,1,Finished Airing,13-Jan-96,Sanrio,"None found, add some","None found, add some",Unknown,,,13 min.,G - All Ages,0,Kids,,
Bobunemimimmi Specials,Bobunemimimmi Collection,5.74,10115,10683,2,Special,2,Finished Airing,15-Sep-18,AC-Bu,"None found, add some","None found, add some",4-koma manga,"Avant Garde, Comedy",Parody,1 min. per ep.,PG-13 - Teens 13 or older,6,,,
"Boku no Imouto wa ""Osaka Okan""",,5.74,4941,10684,19,TV,12,Finished Airing,"Dec 22, 2012 to Mar 16, 2013","TOHO,       Bouncy","None found, add some",Charaction,Original,"Comedy, Gourmet",,3 min. per ep.,PG-13 - Teens 13 or older,7,,Winter 2013,Unknown
Bokura Mangaka: Tokiwasou Monogatari,,5.74,15200,10685,628,TV Special,1,Finished Airing,03-Oct-81,"None found, add some","None found, add some",Toei Animation,Unknown,Comedy,,1 hr. 12 min.,G - All Ages,1,,,
Calm,,5.74,11639,10686,1,Movie,1,Finished Airing,2007,"None found, add some","None found, add some","None found, add some",Unknown,Avant Garde,Music,7 min.,G - All Ages,6,,,
Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 3rd Season,,5.74,14363,10687,807,ONA,3,Finished Airing,"Jul 8, 2022 to Jul 22, 2022","None found, add some","None found, add some",AQUA ARIS,Web manga,"Boys Love, Fantasy",Isekai,2 min. per ep.,PG-13 - Teens 13 or older,1,,,
Gasshin Sentai Mechander Robo,Combining Squadron Mechander Robo,5.74,12364,10688,1,TV,35,Finished Airing,"Mar 3, 1977 to Dec 29, 1977","TV Tokyo,       Wako Productions","None found, add some","None found, add some",Unknown,"Mystery, Sci-Fi","Mecha, Military, Space",23 min. per ep.,PG-13 - Teens 13 or older,2,,Spring 1977,Unknown
Genki!! Ekoda-chan,,5.74,13010,10689,1,TV,22,Finished Airing,"Apr 13, 2011 to Sep 14, 2011","None found, add some","None found, add some",DLE,4-koma manga,Comedy,,5 min. per ep.,PG-13 - Teens 13 or older,0,,Spring 2011,Unknown
